"pathway_id","node1_kegg_id","node1_symbol","node1_type","node1_entry_id","node2_kegg_id","node2_symbol","node2_type","node2_entry_id","relation_type","subtype_1_name","subtype_1_value","subtype_2_name","subtype_2_value","subtype_3_name","subtype_3_value","ExperimentScore","CoexpressionScore"
"hsa05130","undefined","","group",672,"hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",621,"GErel","expression","-->","","","","",0,0
"hsa05130","hsa:2353 hsa:3725","FOS, AP-1, C-FOS, p55...","gene",452,"hsa:7124","TNF, DIF, IMD127, TNF-alpha, TNFA, TNFSF2, TNLG1F","gene",619,"GErel","expression","-->","","","","",0,0
"hsa05130","hsa:2353 hsa:3725","FOS, AP-1, C-FOS, p55...","gene",452,"hsa:3553","IL1B, IL-1, IL1-BETA, IL1F2, IL1beta","gene",628,"GErel","expression","-->","","","","",0,0
"hsa05130","hsa:2353 hsa:3725","FOS, AP-1, C-FOS, p55...","gene",452,"hsa:3569","IL6, BSF-2, BSF2, CDF, HGF, HSF, IFN-beta-2, IFNB2, IL-6","gene",620,"GErel","expression","-->","","","","",0,0
"hsa05130","hsa:2353 hsa:3725","FOS, AP-1, C-FOS, p55...","gene",452,"hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",621,"GErel","expression","-->","","","","",0,0
"hsa05130","hsa:7132","TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60","gene",405,"undefined","","group",673,"PPrel","activation","-->","","","","",0,0
"hsa05130","undefined","","group",673,"hsa:841","CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5","gene",575,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:8743","TNFSF10, APO2L, Apo-2L, CD253, TANCR, TL2, TNLG6A, TRAIL","gene",562,"hsa:8795 hsa:8797","TNFRSF10B, CD262, DR5, KILLER, KILLER/DR5, TRAIL-R2, TRAILR2, TRICK2, TRICK2A, TRICK2B, TRICKB, ZTNFR9...","gene",560,"PPrel","activation","-->","","","","",991,0
"hsa05130","hsa:8795 hsa:8797","TNFRSF10B, CD262, DR5, KILLER, KILLER/DR5, TRAIL-R2, TRAILR2, TRICK2, TRICK2A, TRICK2B, TRICKB, ZTNFR9...","gene",560,"hsa:8772","FADD, GIG3, IMD90, MORT1","gene",559,"PPrel","activation","-->","","","","",880,66
"hsa05130","hsa:356","FASLG, ALPS1B, APT1LG1, APTL, CD178, CD95-L, CD95L, FASL, TNFSF6, TNLG1A","gene",563,"hsa:355","FAS, ALPS1A, APO-1, APT1, CD95, FAS1, FASTM, TNFRSF6","gene",561,"PPrel","activation","-->","","","","",873,56
"hsa05130","hsa:355","FAS, ALPS1A, APO-1, APT1, CD95, FAS1, FASTM, TNFRSF6","gene",561,"hsa:8772","FADD, GIG3, IMD90, MORT1","gene",559,"PPrel","activation","-->","","","","",999,49
"hsa05130","hsa:8772","FADD, GIG3, IMD90, MORT1","gene",559,"hsa:841","CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5","gene",575,"PPrel","activation","-->","","","","",994,47
"hsa05130","hsa:7009","TMBIM6, BAXI1, BI-1, TEGT","gene",580,"hsa:578","BAK1, BAK, BAK-LIKE, BCL2L7, CDN1","gene",579,"PPrel","inhibition","--|","","","","",0,0
"hsa05130","hsa:7009","TMBIM6, BAXI1, BI-1, TEGT","gene",580,"hsa:581","BAX, BCL2L4","gene",578,"PPrel","inhibition","--|","","","","",0,0
"hsa05130","hsa:578","BAK1, BAK, BAK-LIKE, BCL2L7, CDN1","gene",579,"hsa:54205","CYCS, CYC, HCS, THC4","gene",595,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa05130","hsa:581","BAX, BCL2L4","gene",578,"hsa:54205","CYCS, CYC, HCS, THC4","gene",595,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa05130","hsa:54205","CYCS, CYC, HCS, THC4","gene",595,"hsa:842","CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56","gene",572,"PPrel","activation","-->","","","","",915,0
"hsa05130","hsa:841","CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5","gene",575,"hsa:836","CASP3, CPP32, CPP32B, SCA-1","gene",574,"PPrel","activation","-->","","","","",786,43
"hsa05130","hsa:841","CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5","gene",575,"hsa:840","CASP7, CASP-7, CMH-1, ICE-LAP3, LICE2, MCH3","gene",573,"PPrel","activation","-->","","","","",628,60
"hsa05130","hsa:842","CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56","gene",572,"hsa:836","CASP3, CPP32, CPP32B, SCA-1","gene",574,"PPrel","activation","-->","","","","",839,49
"hsa05130","hsa:842","CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56","gene",572,"hsa:840","CASP7, CASP-7, CMH-1, ICE-LAP3, LICE2, MCH3","gene",573,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:10061 hsa:114483834","ABCF2, ABC28, EST133090, HUSSY-18, HUSSY18...","gene",590,"hsa:842","CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56","gene",572,"PPrel","inhibition","--|","indirect effect","..>","","",0,0
"hsa05130","hsa:4671","NAIP, BIRC1, NLRB1, psiNAIP","gene",399,"hsa:147945","NLRP4, CLR19.5, CT58, NALP4, PAN2, PYPAF4, RNH2","gene",386,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:114548","NLRP3, AGTAVPRL, AII, AVP, C1orf7, CIAS1, CLR1.1, DFNA34, FCAS, FCAS1, FCU, KEFH, MWS, NALP3, PYPAF1","gene",394,"undefined","","group",674,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:147945","NLRP4, CLR19.5, CT58, NALP4, PAN2, PYPAF4, RNH2","gene",386,"undefined","","group",674,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:6188","RPS3, S3, uS3","gene",438,"hsa:5970","RELA, AIF3BL3, CMCU, NFKB3, p65","gene",411,"PPrel","activation","-->","","","","",776,75
"hsa05130","hsa:837","CASP4, ICE(rel)II, ICEREL-II, ICH-2, Mih1, Mih1/TX, TX","gene",586,"hsa:834","CASP1, ICE, IL1BC, P45","gene",664,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:834","CASP1, ICE, IL1BC, P45","gene",664,"hsa:3606","IL18, IGIF, IL-18, IL-1g, IL1F4","gene",390,"PPrel","activation","-->","","","","",0,0
"hsa05130","hsa:834","CASP1, ICE, IL1BC, P45","gene",664,"hsa:3553","IL1B, IL-1, IL1-BETA, IL1F2, IL1beta","gene",391,"PPrel","activation","-->","","","","",785,211
"hsa05130","cpd:C00338","C00338","compound",662,"hsa:837","CASP4, ICE(rel)II, ICEREL-II, ICH-2, Mih1, Mih1/TX, TX","gene",586,"PCrel","activation","-->","","","","",0,0
"hsa05130","hsa:387","RHOA, ARH12, ARHA, EDFAOB, RHO12, RHOH12","gene",493,"hsa:60 hsa:71","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","gene",484,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa05130","hsa:998","CDC42, CDC42Hs, G25K, TKS","gene",554,"hsa:60 hsa:71","ACTB, BKRNS, BNS, BRWS1, CSMH, DDS1, PS1TP5BP1, THC8...","gene",484,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa05130","hsa:2212","FCGR2A, CD32, CD32A, CDw32, FCG2, FCGR2, FCGR2A1, FcGR, FcgammaRIIa, IGFR2","gene",503,"hsa:5879","RAC1, MIG5, MRD48, Rac-1, TC-25, p21-Rac1","gene",477,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa05131","hsa:3553","IL1B, IL-1, IL1-BETA, IL1F2, IL1beta","gene",453,"hsa:3554","IL1R1, CD121A, CRMO3, D2S1473, IL-1R-alpha, IL-1RT1, IL1R, IL1RA, P80","gene",452,"PPrel","activation","-->","","","","",960,72
"hsa05131","hsa:929","CD14","gene",524,"hsa:7099","TLR4, ARMD10, CD284, TLR-4, TOLL","gene",457,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:3554","IL1R1, CD121A, CRMO3, D2S1473, IL-1R-alpha, IL-1RT1, IL1R, IL1RA, P80","gene",452,"hsa:7189","TRAF6, MGC:3310, RNF85","gene",455,"PPrel","activation","-->","indirect","","","",785,0
"hsa05131","hsa:7099","TLR4, ARMD10, CD284, TLR-4, TOLL","gene",457,"hsa:7189","TRAF6, MGC:3310, RNF85","gene",455,"PPrel","activation","-->","indirect","","","",549,57
"hsa05131","hsa:7100","TLR5, MELIOS, SLE1, SLEB1, TIL3","gene",473,"hsa:7189","TRAF6, MGC:3310, RNF85","gene",455,"PPrel","activation","-->","indirect","","","",0,0
"hsa05131","hsa:7189","TRAF6, MGC:3310, RNF85","gene",455,"undefined","","group",1187,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:7124","TNF, DIF, IMD127, TNF-alpha, TNFA, TNFSF2, TNLG1F","gene",442,"hsa:7132","TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60","gene",441,"PPrel","activation","-->","","","","",999,44
"hsa05131","hsa:7132","TNFRSF1A, CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60","gene",441,"undefined","","group",1188,"PPrel","activation","-->","","","","",0,0
"hsa05131","undefined","","group",1188,"undefined","","group",1187,"PPrel","activation","-->","","","","",0,0
"hsa05131","undefined","","group",1189,"hsa:4792 hsa:4793","NFKBIA, EDAID2, IKBA, MAD-3, NFKBI...","gene",444,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","hsa:4792 hsa:4793","NFKBIA, EDAID2, IKBA, MAD-3, NFKBI...","gene",444,"undefined","","group",1190,"PPrel","dissociation","-+-","","","","",0,0
"hsa05131","undefined","","group",1190,"hsa:7124","TNF, DIF, IMD127, TNF-alpha, TNFA, TNFSF2, TNLG1F","gene",476,"GErel","expression","-->","","","","",0,0
"hsa05131","undefined","","group",1190,"hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",478,"GErel","expression","-->","","","","",0,0
"hsa05131","undefined","","group",1190,"hsa:92610","TIFA, T2BP, T6BP, TIFAA","gene",558,"GErel","expression","-->","","","","",0,0
"hsa05131","undefined","","group",1191,"hsa:7186 hsa:7188","TRAF2, MGC:45012, RNF117, TRAP, TRAP3...","gene",446,"PPrel","activation","-->","ubiquitination","+u","","",0,0
"hsa05131","undefined","","group",1192,"hsa:8737","RIPK1, AIEFL, IMD57, RIP, RIP-1, RIP1","gene",447,"PPrel","activation","-->","ubiquitination","+u","","",0,0
"hsa05131","hsa:10318","TNIP1, ABIN-1, NAF1, VAN, nip40-1","gene",514,"hsa:8517","IKBKG, AMCBX1, EDAID1, FIP-3, FIP3, Fip3p, IKK-gamma, IKKAP1, IKKG, IMD33, IP, IP1, IP2, IPD2, NEMO, SAIDX, ZC2HC9","gene",480,"PPrel","inhibition","--|","","","","",677,142
"hsa05131","undefined","","group",1193,"hsa:4792 hsa:4793","NFKBIA, EDAID2, IKBA, MAD-3, NFKBI...","gene",444,"PPrel","activation","-->","ubiquitination","+u","","",0,0
"hsa05131","cpd:C00338","C00338","compound",481,"hsa:929","CD14","gene",524,"PCrel","activation","-->","","","","",0,0
"hsa05131","cpd:C00165","C00165","compound",488,"hsa:5580 hsa:5581 hsa:5588","PRKCD, ALPS3, CVID9, MAY1, PKCD, nPKC-delta...","gene",489,"PCrel","activation","-->","","","","",0,0
"hsa05131","hsa:5580 hsa:5581 hsa:5588","PRKCD, ALPS3, CVID9, MAY1, PKCD, nPKC-delta...","gene",489,"hsa:7186","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","gene",490,"PPrel","activation","-->","indirect","","","",0,0
"hsa05131","hsa:7186","TRAF2, MGC:45012, RNF117, TRAP, TRAP3","gene",490,"hsa:8737","RIPK1, AIEFL, IMD57, RIP, RIP-1, RIP1","gene",562,"PPrel","activation","-->","","","","",994,62
"hsa05131","hsa:8737","RIPK1, AIEFL, IMD57, RIP, RIP-1, RIP1","gene",562,"undefined","","group",1187,"PPrel","activation","-->","","","","",0,0
"hsa05131","undefined","","group",1194,"hsa:7189","TRAF6, MGC:3310, RNF85","gene",501,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:7189","TRAF6, MGC:3310, RNF85","gene",501,"undefined","","group",1187,"PPrel","activation","-->","","","","",0,0
"hsa05131","cpd:C00165","C00165","compound",497,"undefined","","group",1195,"PCrel","activation","-->","indirect","","","",0,0
"hsa05131","undefined","","group",1195,"hsa:7189","TRAF6, MGC:3310, RNF85","gene",501,"PPrel","activation","-->","","","","",0,0
"hsa05131","cpd:C11472","C11472","compound",556,"hsa:92610","TIFA, T2BP, T6BP, TIFAA","gene",555,"PCrel","activation","-->","indirect","","","",0,0
"hsa05131","hsa:92610","TIFA, T2BP, T6BP, TIFAA","gene",555,"hsa:7189","TRAF6, MGC:3310, RNF85","gene",559,"PPrel","activation","-->","","","","",976,74
"hsa05131","hsa:7189","TRAF6, MGC:3310, RNF85","gene",559,"undefined","","group",1187,"PPrel","activation","-->","","","","",0,0
"hsa05131","undefined","","group",1196,"hsa:8767","RIPK2, CARD3, CARDIAK, CCK, GIG30, RICK, RIP2","gene",483,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:8767","RIPK2, CARD3, CARDIAK, CCK, GIG30, RICK, RIP2","gene",483,"hsa:1147 hsa:3551","CHUK, BPS2, IKBKA, IKK-1, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...","gene",445,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","undefined","","group",1187,"hsa:1147 hsa:3551","CHUK, BPS2, IKBKA, IKK-1, IKK-alpha, IKK1, IKKA, NFKBIKA, TCF16...","gene",445,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","hsa:8767","RIPK2, CARD3, CARDIAK, CCK, GIG30, RICK, RIP2","gene",483,"hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",551,"PPrel","activation","-->","indirect","","","",0,0
"hsa05131","hsa:5599 hsa:5601 hsa:5602","MAPK8, JNK, JNK-46, JNK1, JNK1A2, JNK21B1/2, PRKM8, SAPK1, SAPK1c...","gene",551,"hsa:3725","JUN, AP-1, AP1, c-Jun, cJUN, p39","gene",553,"PPrel","activation","-->","phosphorylation","+p","","",994,49
"hsa05131","hsa:115004","CGAS, C6orf150, D4, MB21D1, h-cGAS","gene",622,"hsa:340061","STING1, ERIS, MITA, MPYS, NET23, SAVI, STING, STING-beta, TMEM173, hMITA, hSTING","gene",626,"PPrel","compound","623","activation","-->","","",0,0
"hsa05131","hsa:375","ARF1, PVNH8","gene",638,"hsa:340061","STING1, ERIS, MITA, MPYS, NET23, SAVI, STING, STING-beta, TMEM173, hMITA, hSTING","gene",626,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:340061","STING1, ERIS, MITA, MPYS, NET23, SAVI, STING, STING-beta, TMEM173, hMITA, hSTING","gene",628,"hsa:29110","TBK1, AIARV, FTDALS4, IIAE8, NAK, T2K","gene",630,"PPrel","activation","-->","","","","",991,0
"hsa05131","hsa:29110","TBK1, AIARV, FTDALS4, IIAE8, NAK, T2K","gene",630,"hsa:3661","IRF3, IIAE7","gene",632,"PPrel","activation","-->","","","","",923,58
"hsa05131","hsa:4615","MYD88, IMD68, MYD88D, WM1","gene",645,"hsa:29110","TBK1, AIARV, FTDALS4, IIAE8, NAK, T2K","gene",630,"PPrel","activation","-->","indirect","","","",0,0
"hsa05131","hsa:3661","IRF3, IIAE7","gene",632,"hsa:3456","IFNB1, IFB, IFF, IFN-beta, IFNB","gene",635,"GErel","expression","-->","","","","",0,0
"hsa05131","hsa:102724594 hsa:199746 hsa:7307","U2AF1L5...","gene",516,"hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",522,"GErel","expression","-->","","","","",0,0
"hsa05131","hsa:102724594 hsa:199746 hsa:7307","U2AF1L5...","gene",516,"hsa:6352","CCL5, D17S136E, RANTES, SCYA5, SIS-delta, SISd, TCP228, eoCP","gene",520,"GErel","expression","-->","","","","",0,0
"hsa05131","hsa:102724594 hsa:199746 hsa:7307","U2AF1L5...","gene",516,"hsa:1437","CSF2, CSF, GMCSF","gene",523,"GErel","expression","-->","","","","",0,0
"hsa05131","hsa:102724594 hsa:199746 hsa:7307","U2AF1L5...","gene",516,"hsa:3553","IL1B, IL-1, IL1-BETA, IL1F2, IL1beta","gene",521,"GErel","expression","-->","","","","",0,0
"hsa05131","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",466,"hsa:9252","RPS6KA5, MSK1, MSPK1, RLPK","gene",546,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","hsa:9252","RPS6KA5, MSK1, MSPK1, RLPK","gene",546,"hsa:126961 hsa:3020 hsa:3021 hsa:333932 hsa:340096 hsa:391769 hsa:440093 hsa:440686 hsa:653604 hsa:8290 hsa:8350 hsa:8351 hsa:8352 hsa:8353 hsa:8354 hsa:8355 hsa:8356 hsa:8357 hsa:8358 hsa:8968","H3C14, H3, H3.2, H3/M, H3C13, H3C15, H3F2, H3FM, H3FN, HIST2H3C...","gene",467,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","hsa:9252","RPS6KA5, MSK1, MSPK1, RLPK","gene",546,"hsa:11335","CBX3, HECH, HP1-GAMMA, HP1Hs-gamma, HP1gamma","gene",545,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","hsa:126961 hsa:3020 hsa:3021 hsa:333932 hsa:340096 hsa:391769 hsa:440093 hsa:440686 hsa:653604 hsa:8290 hsa:8350 hsa:8351 hsa:8352 hsa:8353 hsa:8354 hsa:8355 hsa:8356 hsa:8357 hsa:8358 hsa:8968","H3C14, H3, H3.2, H3/M, H3C13, H3C15, H3F2, H3FM, H3FN, HIST2H3C...","gene",467,"hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",543,"GErel","expression","-->","","","","",0,0
"hsa05131","hsa:11335","CBX3, HECH, HP1-GAMMA, HP1Hs-gamma, HP1gamma","gene",545,"hsa:3576","CXCL8, GCP-1, GCP1, IL8, LECT, LUCT, LYNAP, MDNCF, MONAP, NAF, NAP-1, NAP1, SCYB8","gene",543,"GErel","expression","-->","","","","",0,0
"hsa05131","hsa:10325 hsa:10670 hsa:58528 hsa:64121","RRAGB, RAGB, bA465E19.1...","gene",744,"hsa:2475 hsa:57521 hsa:84335","MTOR, FRAP, FRAP1, FRAP2, RAFT1, RAPT1, SKS...","gene",745,"PPrel","activation","-->","","","","",994,0
"hsa05131","undefined","","group",1197,"hsa:392288 hsa:440738 hsa:643246 hsa:81631 hsa:84557","MAP1LC3BP1...","gene",752,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:392288 hsa:440738 hsa:643246 hsa:81631 hsa:84557","MAP1LC3BP1...","gene",755,"hsa:8878","SQSTM1, A170, DMRV, EBIAP, FTDALS3, NADGP, OSIL, PDB3, ZIP3, p60, p62, p62B","gene",758,"PPrel","binding/association","---","","","","",0,0
"hsa05131","hsa:392288 hsa:440738 hsa:643246 hsa:81631 hsa:84557","MAP1LC3BP1...","gene",755,"hsa:10241","CALCOCO2, NDP52","gene",757,"PPrel","binding/association","---","","","","",0,0
"hsa05131","hsa:8878","SQSTM1, A170, DMRV, EBIAP, FTDALS3, NADGP, OSIL, PDB3, ZIP3, p60, p62, p62B","gene",758,"hsa:6233 hsa:7311 hsa:7314 hsa:7316","RPS27A, CEP80, HEL112, S27A, UBA80, UBC, UBCEP1, UBCEP80, eS31...","gene",760,"PPrel","binding/association","---","","","","",791,44
"hsa05131","hsa:8878","SQSTM1, A170, DMRV, EBIAP, FTDALS3, NADGP, OSIL, PDB3, ZIP3, p60, p62, p62B","gene",758,"hsa:10801 hsa:124404 hsa:23157 hsa:23176 hsa:4735 hsa:55752 hsa:55964 hsa:989","SEPTIN9, AF17q25, MSF, MSF1, NAPB, PNUTL4, SEPT9, SINT1, SeptD1...","gene",763,"PPrel","binding/association","---","","","","",0,0
"hsa05131","hsa:10241","CALCOCO2, NDP52","gene",757,"hsa:6233 hsa:7311 hsa:7314 hsa:7316","RPS27A, CEP80, HEL112, S27A, UBA80, UBC, UBCEP1, UBCEP80, eS31...","gene",760,"PPrel","binding/association","---","","","","",0,0
"hsa05131","hsa:10241","CALCOCO2, NDP52","gene",757,"hsa:10801 hsa:124404 hsa:23157 hsa:23176 hsa:4735 hsa:55752 hsa:55964 hsa:989","SEPTIN9, AF17q25, MSF, MSF1, NAPB, PNUTL4, SEPT9, SINT1, SeptD1...","gene",763,"PPrel","binding/association","---","","","","",0,0
"hsa05131","cpd:C04549","C04549","compound",766,"hsa:26100 hsa:55062","WIPI2, ATG18B, Atg21, CGI-50, IDDSSA, WIPI-2...","gene",767,"PCrel","binding/association","---","","","","",0,0
"hsa05131","hsa:26100 hsa:55062","WIPI2, ATG18B, Atg21, CGI-50, IDDSSA, WIPI-2...","gene",767,"hsa:25851","TECPR1","gene",768,"PPrel","binding/association","---","","","","",0,0
"hsa05131","hsa:25851","TECPR1","gene",768,"hsa:9474","ATG5, APG5, APG5-LIKE, APG5L, ASP, SCAR25, hAPG5","gene",769,"PPrel","binding/association","---","","","","",981,0
"hsa05131","hsa:23048 hsa:54874","FNBP1, FBP17...","gene",781,"hsa:8878","SQSTM1, A170, DMRV, EBIAP, FTDALS3, NADGP, OSIL, PDB3, ZIP3, p60, p62, p62B","gene",758,"PPrel","inhibition","--|","indirect","","","",0,0
"hsa05131","hsa:23048 hsa:54874","FNBP1, FBP17...","gene",781,"hsa:10241","CALCOCO2, NDP52","gene",757,"PPrel","inhibition","--|","indirect","","","",0,0
"hsa05131","hsa:11146","GLMN, FAP, FAP48, FAP68, FKBPAP, GLML, GVM, VMGLOM","gene",594,"hsa:114548","NLRP3, AGTAVPRL, AII, AVP, C1orf7, CIAS1, CLR1.1, DFNA34, FCAS, FCAS1, FCU, KEFH, MWS, NALP3, PYPAF1","gene",593,"PPrel","inhibition","--|","","","","",0,0
"hsa05131","hsa:11146","GLMN, FAP, FAP48, FAP68, FKBPAP, GLML, GVM, VMGLOM","gene",594,"hsa:58484","NLRC4, AIFEC, CARD12, CLAN, CLAN1, CLANA, CLANB, CLANC, CLAND, CLR2.1, FCAS4, IPAF","gene",579,"PPrel","inhibition","--|","","","","",0,0
"hsa05131","hsa:4671","NAIP, BIRC1, NLRB1, psiNAIP","gene",577,"hsa:58484","NLRC4, AIFEC, CARD12, CLAN, CLAN1, CLANA, CLANB, CLANC, CLAND, CLR2.1, FCAS4, IPAF","gene",579,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:4671","NAIP, BIRC1, NLRB1, psiNAIP","gene",589,"hsa:58484","NLRC4, AIFEC, CARD12, CLAN, CLAN1, CLANA, CLANB, CLANC, CLAND, CLR2.1, FCAS4, IPAF","gene",579,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:114548","NLRP3, AGTAVPRL, AII, AVP, C1orf7, CIAS1, CLR1.1, DFNA34, FCAS, FCAS1, FCU, KEFH, MWS, NALP3, PYPAF1","gene",593,"undefined","","group",1198,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:58484","NLRC4, AIFEC, CARD12, CLAN, CLAN1, CLANA, CLANB, CLANC, CLAND, CLR2.1, FCAS4, IPAF","gene",579,"undefined","","group",1198,"PPrel","activation","-->","","","","",0,0
"hsa05131","hsa:834","CASP1, ICE, IL1BC, P45","gene",584,"hsa:3553","IL1B, IL-1, IL1-BETA, IL1F2, IL1beta","gene",586,"PPrel","activation","-->","","","","",785,211
"hsa05131","hsa:834","CASP1, ICE, IL1BC, P45","gene",584,"hsa:3606","IL18, IGIF, IL-18, IL-1g, IL1F4","gene",588,"PPrel","activation","-->","","","","",0,0
"hsa05131","undefined","","group",1199,"hsa:6714","SRC, ASV, SRC1, THC6, c-SRC, p60-Src","gene",991,"PPrel","activation","-->","","","","",0,0
"hsa05131","undefined","","group",1199,"hsa:5747","PTK2, FADK, FADK_1, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK","gene",1047,"PPrel","activation","-->","","","","",0,0
"hsa05131","undefined","","group",1199,"hsa:81 hsa:87","ACTN4, ACTININ-4, FSGS, FSGS1...","gene",1059,"PPrel","binding/association","---","","","","",0,0
"hsa05131","undefined","","group",1199,"hsa:3611","ILK, HEL-S-28, ILK-1, ILK-2, P59, p59ILK","gene",1055,"PPrel","binding/association","---","","","","",0,0
"hsa05131","undefined","","group",1199,"hsa:7094 hsa:83660","TLN1, ILWEQ, TLN, talin-1...","gene",1048,"PPrel","binding/association","---","","","","",0,0
"hsa05131","hsa:6714","SRC, ASV, SRC1, THC6, c-SRC, p60-Src","gene",991,"hsa:7094 hsa:83660","TLN1, ILWEQ, TLN, talin-1...","gene",1048,"PPrel","binding/association","---","","","","",0,0
"hsa05131","hsa:5747","PTK2, FADK, FADK_1, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK","gene",1047,"hsa:7094 hsa:83660","TLN1, ILWEQ, TLN, talin-1...","gene",1048,"PPrel","binding/association","---","","","","",625,56
"hsa05131","hsa:7094 hsa:83660","TLN1, ILWEQ, TLN, talin-1...","gene",1048,"hsa:7414","VCL, CMD1W, CMH15, HEL114, MV, MVCL, VINC","gene",1036,"PPrel","binding/association","---","","","","",967,255
"hsa05131","hsa:6714","SRC, ASV, SRC1, THC6, c-SRC, p60-Src","gene",991,"hsa:2017 hsa:3059","CTTN, EMS1...","gene",990,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","hsa:5747","PTK2, FADK, FADK_1, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK","gene",1047,"hsa:2017 hsa:3059","CTTN, EMS1...","gene",990,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","hsa:6714","SRC, ASV, SRC1, THC6, c-SRC, p60-Src","gene",991,"undefined","","group",1200,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","hsa:5747","PTK2, FADK, FADK_1, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK","gene",1047,"undefined","","group",1200,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa05131","hsa:6714","SRC, ASV, SRC1, THC6, c-SRC, p60-Src","gene",991,"hsa:5829","PXN","gene",1049,"PPrel","activation","-->","phosphorylation","+p","","",510,44
"hsa05131","hsa:5747","PTK2, FADK, FADK_1, FAK, FAK1, FRNK, PPP1R71, p125FAK, pp125FAK","gene",1047,"hsa:5829","PXN","gene",1049,"PPrel","activation","-->","phosphorylation","+p","","",923,42
"hsa05131","hsa:5829","PXN","gene",1049,"undefined","","group",1200,"PPrel","activation","-->","","","","",0,0
